id,user_id,post_id,message,commented_at,created_at,updated_at
173,24,81,"Through the darkness of future's past, the magician longs to see. One chants out between two worlds... ""Fire... walk with me.""",2017-11-11 17:14:13.000000,2017-11-21 00:40:17.887909,2017-11-21 00:40:17.887909
174,12,81,Parts of the inside of her head screamed at other parts of the inside of her head.,2017-11-11 05:03:35.000000,2017-11-21 00:40:17.891957,2017-11-21 00:40:17.891957
175,43,81,There's only one life-form as intelligent as me within thirty parsecs of here and that's me.,2017-11-12 21:19:11.000000,2017-11-21 00:40:17.895676,2017-11-21 00:40:17.895676
176,48,82,And then of course I've got this terrible pain in all the diodes down my left side.,2017-10-27 04:27:50.000000,2017-11-21 00:40:17.904675,2017-11-21 00:40:17.904675
177,34,82,"Evolution? they said to themselves, Who needs it?",2017-10-22 16:57:26.000000,2017-11-21 00:40:17.908439,2017-11-21 00:40:17.908439
178,35,82,"...they discovered only a small asteroid inhabited by a solitary old man who claimed repeatedly that nothing was true, though he was later discovered to be lying.",2017-10-21 19:46:57.000000,2017-11-21 00:40:17.912405,2017-11-21 00:40:17.912405
179,17,82,They’ve got as much sex appeal as a road accident.,2017-10-22 21:58:33.000000,2017-11-21 00:40:17.920621,2017-11-21 00:40:17.920621
180,26,82,"Of course it is happening inside your head, Harry, but why on Earth should that mean that it is not real?",2017-10-24 19:40:33.000000,2017-11-21 00:40:17.924616,2017-11-21 00:40:17.924616
181,25,83,Happiness can be found even in the darkest of times if only one remembers to turn on the light.,2017-10-18 19:52:14.000000,2017-11-21 00:40:17.933012,2017-11-21 00:40:17.933012
182,33,83,"Pardon me for breathing, which I never do anyway so I don't know why I bother to say it, Oh God, I'm so depressed.",2017-10-22 21:22:16.000000,2017-11-21 00:40:17.936776,2017-11-21 00:40:17.936776
183,32,84,"Shante, Shante, Shante",2017-10-30 20:33:55.000000,2017-11-21 00:40:17.945290,2017-11-21 00:40:17.945290
184,46,84,"Every day, once a day, give yourself a present.",2017-10-31 04:59:13.000000,2017-11-21 00:40:17.948985,2017-11-21 00:40:17.948985
185,19,84,Silence...I've made my decision,2017-11-03 01:17:38.000000,2017-11-21 00:40:17.953046,2017-11-21 00:40:17.953046
186,37,84,"To the well-organized mind, death is but the next great adventure.",2017-11-04 18:32:30.000000,2017-11-21 00:40:17.957092,2017-11-21 00:40:17.957092
187,11,84,After all this time? Always.,2017-11-06 04:44:04.000000,2017-11-21 00:40:17.961008,2017-11-21 00:40:17.961008
188,26,87,"Harry, suffering like this proves you are still a man! This pain is part of being human … the fact that you can feel pain like this is your greatest strength.",2017-10-13 21:20:17.000000,2017-11-21 00:40:17.978240,2017-11-21 00:40:17.978240
189,30,87,"Through the darkness of future's past, the magician longs to see. One chants out between two worlds... ""Fire... walk with me.""",2017-10-16 21:33:28.000000,2017-11-21 00:40:17.981936,2017-11-21 00:40:17.981936
190,31,87,"I wish you'd just tell me rather trying to engage my enthusiasm, because I haven't got one.",2017-10-16 06:22:01.000000,2017-11-21 00:40:17.986600,2017-11-21 00:40:17.986600
191,13,88,"No story lives unless someone wants to listen. The stories we love best do live in us forever. So whether you come back by page or by the big screen, Hogwarts will always be there to welcome you home.",2017-10-04 14:18:23.000000,2017-11-21 00:40:17.998051,2017-11-21 00:40:17.998051
192,23,88,You Betta Work,2017-10-02 18:54:21.000000,2017-11-21 00:40:18.001958,2017-11-21 00:40:18.001958
193,27,89,Just because you have the emotional range of a teaspoon doesn’t mean we all have.,2017-10-16 15:18:56.000000,2017-11-21 00:40:18.010632,2017-11-21 00:40:18.010632
194,7,89,"It’s wingardium leviOsa, not leviosAH.",2017-10-20 21:34:14.000000,2017-11-21 00:40:18.014436,2017-11-21 00:40:18.014436
195,33,89,I think you ought to know I'm feeling very depressed.,2017-10-15 05:10:18.000000,2017-11-21 00:40:18.018935,2017-11-21 00:40:18.018935
196,11,89,Dark and difficult times lie ahead. Soon we must all face the choice between what is right and what is easy.,2017-10-18 18:01:49.000000,2017-11-21 00:40:18.022522,2017-11-21 00:40:18.022522
197,50,89,"If you want to know what a man’s like, take a good look at how he treats his inferiors, not his equals.",2017-10-23 00:38:03.000000,2017-11-21 00:40:18.026232,2017-11-21 00:40:18.026232
198,47,90,Don't Be Jealous Of My Boogie,2017-11-09 20:10:13.000000,2017-11-21 00:40:18.034596,2017-11-21 00:40:18.034596
199,39,91,"Shante, You Stay",2017-11-08 17:34:43.000000,2017-11-21 00:40:18.043796,2017-11-21 00:40:18.043796
200,25,91,"Things we lose have a way of coming back to us in the end, if not always in the way we expect.",2017-11-11 21:25:20.000000,2017-11-21 00:40:18.047667,2017-11-21 00:40:18.047667
201,3,91,"I wish you'd just tell me rather trying to engage my enthusiasm, because I haven't got one.",2017-11-07 19:58:37.000000,2017-11-21 00:40:18.052589,2017-11-21 00:40:18.052589
202,17,92,Parts of the inside of her head screamed at other parts of the inside of her head.,2017-10-09 16:02:39.000000,2017-11-21 00:40:18.062535,2017-11-21 00:40:18.062535
203,33,92,there’s an infinite number of monkeys outside who want to talk to us about this script for Hamlet they’ve worked out.,2017-10-08 08:44:12.000000,2017-11-21 00:40:18.066417,2017-11-21 00:40:18.066417
204,13,92,"It is the unknown we fear when we look upon death and darkness, nothing more.",2017-10-03 11:18:23.000000,2017-11-21 00:40:18.070478,2017-11-21 00:40:18.070478
205,20,92,"Through the darkness of future's past, the magician longs to see. One chants out between two worlds... ""Fire... walk with me.""",2017-10-04 14:32:27.000000,2017-11-21 00:40:18.074362,2017-11-21 00:40:18.074362
206,46,92,There's nothing quite like urinating in the open air.,2017-10-03 07:46:06.000000,2017-11-21 00:40:18.078220,2017-11-21 00:40:18.078220
207,5,93,Black as midnight on a moonless night.,2017-09-27 21:20:17.000000,2017-11-21 00:40:18.086724,2017-11-21 00:40:18.086724
208,35,93,They’ve got as much sex appeal as a road accident.,2017-09-27 02:34:05.000000,2017-11-21 00:40:18.090744,2017-11-21 00:40:18.090744
209,18,93,MAY A SMILE BE YOUR UMBRELLA. WE'VE ALL HAD OUR SOCKS TOSSED AROUND.,2017-09-29 23:54:21.000000,2017-11-21 00:40:18.094635,2017-11-21 00:40:18.094635
210,41,93,"It’s wingardium leviOsa, not leviosAH.",2017-09-23 20:07:46.000000,2017-11-21 00:40:18.098357,2017-11-21 00:40:18.098357
211,49,94,"Words are in my not-so-humble opinion, the most inexhaustible form of magic we have, capable both of inflicting injury and remedying it.",2017-11-19 21:06:18.000000,2017-11-21 00:40:18.108341,2017-11-21 00:40:18.108341
212,39,94,Get Out Your Library Cards,2017-11-20 03:47:21.000000,2017-11-21 00:40:18.112516,2017-11-21 00:40:18.112516
213,44,94,After all this time? Always.,2017-11-18 04:05:18.000000,2017-11-21 00:40:18.116258,2017-11-21 00:40:18.116258
266,15,120,Life Is About Using The Whole Box Of Crayons,2017-11-22 22:24:14.000000,2017-11-21 00:40:18.563087,2017-11-21 00:40:18.563087
214,11,95,"No story lives unless someone wants to listen. The stories we love best do live in us forever. So whether you come back by page or by the big screen, Hogwarts will always be there to welcome you home.",2017-10-04 21:08:32.000000,2017-11-21 00:40:18.125000,2017-11-21 00:40:18.125000
215,12,96,"It seemed to me that any civilization that had so far lost its head as to need to include a set of detailed instructions for use in a packet of toothpicks, was no longer a civilization in which I could live and stay sane.",2017-10-12 22:30:02.000000,2017-11-21 00:40:18.135403,2017-11-21 00:40:18.135403
216,18,96,"Through the darkness of future's past, the magician longs to see. One chants out between two worlds... ""Fire... walk with me.""",2017-10-09 22:20:52.000000,2017-11-21 00:40:18.139671,2017-11-21 00:40:18.139671
217,49,96,"Of course it is happening inside your head, Harry, but why on earth should that mean that it is not real?",2017-10-06 20:51:28.000000,2017-11-21 00:40:18.143783,2017-11-21 00:40:18.143783
218,3,97,"Pardon me for breathing, which I never do anyway so I don't know why I bother to say it, Oh God, I'm so depressed.",2017-10-08 07:34:24.000000,2017-11-21 00:40:18.152151,2017-11-21 00:40:18.152151
219,42,100,There's only one life-form as intelligent as me within thirty parsecs of here and that's me.,2017-11-21 22:57:20.000000,2017-11-21 00:40:18.172796,2017-11-21 00:40:18.172796
220,31,100,"I've just had an unhappy love affair, so I don't see why anybody else should have a good time.",2017-11-22 16:26:28.000000,2017-11-21 00:40:18.177371,2017-11-21 00:40:18.177371
221,31,102,"Pardon me for breathing, which I never do anyway so I don't know why I bother to say it, Oh God, I'm so depressed.",2017-11-16 05:44:04.000000,2017-11-21 00:40:18.199214,2017-11-21 00:40:18.199214
222,44,102,"You're a wizard, Harry.",2017-11-13 05:05:09.000000,2017-11-21 00:40:18.206672,2017-11-21 00:40:18.206672
223,17,102,"In the beginning, the Universe was created. This has made a lot of people very angry and been widely regarded as a bad move.",2017-11-16 05:35:19.000000,2017-11-21 00:40:18.211648,2017-11-21 00:40:18.211648
224,2,103,"You think you've got problems? What are you supposed to do if you are a manically depressed robot? No, don't try to answer that. I'm fifty thousand times more intelligent than you and even I don't know the answer. It gives me a headache just trying to think down to your level.",2017-11-12 10:45:53.000000,2017-11-21 00:40:18.220854,2017-11-21 00:40:18.220854
225,14,103,"Windom Earle's mind is like a diamond. It's cold, and hard, and brilliant.",2017-11-17 10:40:41.000000,2017-11-21 00:40:18.225160,2017-11-21 00:40:18.225160
226,18,103,You may think I've gone insane... but I promise. I will kill again.,2017-11-16 19:30:29.000000,2017-11-21 00:40:18.229029,2017-11-21 00:40:18.229029
227,46,103,The owls are not what they seem.,2017-11-13 14:04:25.000000,2017-11-21 00:40:18.232732,2017-11-21 00:40:18.232732
228,41,103,"Harry, suffering like this proves you are still a man! This pain is part of being human … the fact that you can feel pain like this is your greatest strength.",2017-11-12 14:38:26.000000,2017-11-21 00:40:18.237787,2017-11-21 00:40:18.237787
229,44,104,Just because you have the emotional range of a teaspoon doesn’t mean we all have.,2017-11-18 05:59:24.000000,2017-11-21 00:40:18.247619,2017-11-21 00:40:18.247619
230,43,104,Earth: Mostly Harmless,2017-11-17 03:46:44.000000,2017-11-21 00:40:18.251505,2017-11-21 00:40:18.251505
231,43,106,"Curiously enough, the only thing that went through the mind of the bowl of petunias as it fell was Oh no, not again.",2017-11-25 18:59:06.000000,2017-11-21 00:40:18.265582,2017-11-21 00:40:18.265582
232,44,106,After all this time? Always.,2017-11-21 07:56:46.000000,2017-11-21 00:40:18.270582,2017-11-21 00:40:18.270582
233,17,107,"You think you've got problems? What are you supposed to do if you are a manically depressed robot? No, don't try to answer that. I'm fifty thousand times more intelligent than you and even I don't know the answer. It gives me a headache just trying to think down to your level.",2017-11-02 07:38:31.000000,2017-11-21 00:40:18.281317,2017-11-21 00:40:18.281317
234,34,107,I won't enjoy it.,2017-10-30 16:46:55.000000,2017-11-21 00:40:18.286015,2017-11-21 00:40:18.286015
235,24,107,It has been a pleasure speaking to you.,2017-11-06 06:29:33.000000,2017-11-21 00:40:18.290684,2017-11-21 00:40:18.290684
236,10,111,You may think I've gone insane... but I promise. I will kill again.,2017-10-25 15:07:33.000000,2017-11-21 00:40:18.312702,2017-11-21 00:40:18.312702
237,40,111,You Betta Work,2017-10-28 15:05:49.000000,2017-11-21 00:40:18.317060,2017-11-21 00:40:18.317060
238,15,111,"Shante, You Stay",2017-10-23 15:39:05.000000,2017-11-21 00:40:18.321997,2017-11-21 00:40:18.321997
239,4,111,"Shante, You Stay",2017-10-24 11:24:44.000000,2017-11-21 00:40:18.325936,2017-11-21 00:40:18.325936
240,43,112,"Whatever your tastes, Magrathea can cater for you. We are not proud.",2017-11-13 20:25:05.000000,2017-11-21 00:40:18.334141,2017-11-21 00:40:18.334141
241,5,112,"Windom Earle's mind is like a diamond. It's cold, and hard, and brilliant.",2017-11-13 03:08:13.000000,2017-11-21 00:40:18.337917,2017-11-21 00:40:18.337917
242,42,112,Life? Don't talk to me about life.,2017-11-13 00:10:04.000000,2017-11-21 00:40:18.341797,2017-11-21 00:40:18.341797
243,25,112,"If you want to know what a man’s like, take a good look at how he treats his inferiors, not his equals.",2017-11-08 22:39:33.000000,2017-11-21 00:40:18.345627,2017-11-21 00:40:18.345627
244,37,112,It does not do to dwell on dreams and forget to live.,2017-11-15 00:51:50.000000,2017-11-21 00:40:18.349594,2017-11-21 00:40:18.349594
245,26,113,"It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends.",2017-11-10 08:08:15.000000,2017-11-21 00:40:18.359018,2017-11-21 00:40:18.359018
246,36,113,Sissy That Walk,2017-11-13 02:04:01.000000,2017-11-21 00:40:18.362714,2017-11-21 00:40:18.362714
247,25,113,Just because you have the emotional range of a teaspoon doesn’t mean we all have.,2017-11-10 23:02:53.000000,2017-11-21 00:40:18.366443,2017-11-21 00:40:18.366443
248,17,113,"Will you open up the exit hatch, please, computer?",2017-11-05 15:56:10.000000,2017-11-21 00:40:18.370009,2017-11-21 00:40:18.370009
249,31,114,Don’t Panic,2017-11-10 04:25:11.000000,2017-11-21 00:40:18.457031,2017-11-21 00:40:18.457031
250,34,114,"Here I am, brain the size of a planet, and they tell me to take you up to the bridge. Call that job satisfaction? 'Cos I don't.",2017-11-05 09:45:50.000000,2017-11-21 00:40:18.461194,2017-11-21 00:40:18.461194
251,39,114,"When The Going Gets Tough, The Tough Reinvent",2017-11-09 23:16:17.000000,2017-11-21 00:40:18.464951,2017-11-21 00:40:18.464951
252,1,115,"Audrey, there are many cures for a broken heart. But nothing quite like a trout's leap in the moonlight.",2017-10-31 10:11:52.000000,2017-11-21 00:40:18.474102,2017-11-21 00:40:18.474102
253,24,116,How's Annie? How's Annie? How's Annie?,2017-10-22 11:06:13.000000,2017-11-21 00:40:18.482895,2017-11-21 00:40:18.482895
254,38,116,Let the music play,2017-10-24 05:19:00.000000,2017-11-21 00:40:18.488741,2017-11-21 00:40:18.488741
255,42,116,"According to the legends, the Magratheans lived most of their lives underground.",2017-10-25 20:37:03.000000,2017-11-21 00:40:18.493051,2017-11-21 00:40:18.493051
256,28,116,"It seemed to me that any civilization that had so far lost its head as to need to include a set of detailed instructions for use in a packet of toothpicks, was no longer a civilization in which I could live and stay sane.",2017-10-21 11:25:27.000000,2017-11-21 00:40:18.496722,2017-11-21 00:40:18.496722
257,22,116,Put The Bass In Your Walk,2017-10-23 10:52:05.000000,2017-11-21 00:40:18.501800,2017-11-21 00:40:18.501800
258,22,117,"When The Going Gets Tough, The Tough Reinvent",2017-11-08 02:08:29.000000,2017-11-21 00:40:18.513167,2017-11-21 00:40:18.513167
259,39,117,Glamazon!,2017-11-02 04:16:16.000000,2017-11-21 00:40:18.517789,2017-11-21 00:40:18.517789
260,29,117,I won't enjoy it.,2017-11-03 01:15:17.000000,2017-11-21 00:40:18.522474,2017-11-21 00:40:18.522474
261,26,117,"Of course it is happening inside your head, Harry, but why on Earth should that mean that it is not real?",2017-11-03 23:37:15.000000,2017-11-21 00:40:18.526405,2017-11-21 00:40:18.526405
262,30,118,"Harry, is that bag smiling?",2017-09-17 17:11:31.000000,2017-11-21 00:40:18.536676,2017-11-21 00:40:18.536676
263,41,118,"We could all have been killed - or worse, expelled.",2017-09-18 03:23:54.000000,2017-11-21 00:40:18.540718,2017-11-21 00:40:18.540718
267,35,120,There's only one life-form as intelligent as me within thirty parsecs of here and that's me.,2017-11-23 16:32:41.000000,2017-11-21 00:40:18.567070,2017-11-21 00:40:18.567070
268,17,120,I won't enjoy it.,2017-11-20 12:42:46.000000,2017-11-21 00:40:18.571102,2017-11-21 00:40:18.571102
269,6,120,"Words are in my not-so-humble opinion, the most inexhaustible form of magic we have, capable both of inflicting injury and remedying it.",2017-11-22 06:42:49.000000,2017-11-21 00:40:18.575041,2017-11-21 00:40:18.575041
270,27,121,Just because you have the emotional range of a teaspoon doesn’t mean we all have.,2017-11-17 21:19:43.000000,2017-11-21 00:40:18.583540,2017-11-21 00:40:18.583540
271,28,121,"Pardon me for breathing, which I never do anyway so I don't know why I bother to say it, Oh God, I'm so depressed.",2017-11-11 18:39:55.000000,2017-11-21 00:40:18.587533,2017-11-21 00:40:18.587533
272,3,122,I think you ought to know I'm feeling very depressed.,2017-10-24 01:50:10.000000,2017-11-21 00:40:18.596409,2017-11-21 00:40:18.596409
273,37,122,"It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends.",2017-10-27 19:46:37.000000,2017-11-21 00:40:18.600947,2017-11-21 00:40:18.600947
